"gutenberg_id" "text"
"7984" 105 "it, he had not understood the perfect excellence of the mind with which"
"7985" 105 "Louisa's could so ill bear a comparison, or the perfect unrivalled hold"
"7986" 105 "it possessed over his own.  There, he had learnt to distinguish between"
"7987" 105 "the steadiness of principle and the obstinacy of self-will, between the"
"7988" 105 "darings of heedlessness and the resolution of a collected mind.  There"
"7989" 105 "he had seen everything to exalt in his estimation the woman he had"
"7990" 105 "lost; and there begun to deplore the pride, the folly, the madness of"
"7991" 105 "resentment, which had kept him from trying to regain her when thrown in"
"7992" 105 "his way."
"7993" 105 ""
"7994" 105 "From that period his penance had become severe.  He had no sooner been"
"7995" 105 "free from the horror and remorse attending the first few days of"
"7996" 105 "Louisa's accident, no sooner begun to feel himself alive again, than he"
"7997" 105 "had begun to feel himself, though alive, not at liberty."
"7998" 105 ""
"7999" 105 "\"I found,\" said he, \"that I was considered by Harville an engaged man!"
"8000" 105 "That neither Harville nor his wife entertained a doubt of our mutual"
"8001" 105 "attachment.  I was startled and shocked.  To a degree, I could"
"8002" 105 "contradict this instantly; but, when I began to reflect that others"
"8003" 105 "might have felt the same--her own family, nay, perhaps herself--I was"
"8004" 105 "no longer at my own disposal.  I was hers in honour if she wished it."
"8005" 105 "I had been unguarded.  I had not thought seriously on this subject"
"8006" 105 "before.  I had not considered that my excessive intimacy must have its"
"8007" 105 "danger of ill consequence in many ways; and that I had no right to be"
"8008" 105 "trying whether I could attach myself to either of the girls, at the"
"8009" 105 "risk of raising even an unpleasant report, were there no other ill"
"8010" 105 "effects.  I had been grossly wrong, and must abide the consequences.\""
"8011" 105 ""
"8012" 105 "He found too late, in short, that he had entangled himself; and that"
"8013" 105 "precisely as he became fully satisfied of his not caring for Louisa at"
"8014" 105 "all, he must regard himself as bound to her, if her sentiments for him"
"8015" 105 "were what the Harvilles supposed.  It determined him to leave Lyme, and"
"8016" 105 "await her complete recovery elsewhere.  He would gladly weaken, by any"
"8017" 105 "fair means, whatever feelings or speculations concerning him might"
"8018" 105 "exist; and he went, therefore, to his brother's, meaning after a while"
"8019" 105 "to return to Kellynch, and act as circumstances might require."
"8020" 105 ""
"8021" 105 "\"I was six weeks with Edward,\" said he, \"and saw him happy.  I could"
"8022" 105 "have no other pleasure.  I deserved none.  He enquired after you very"
"8023" 105 "particularly; asked even if you were personally altered, little"
"8024" 105 "suspecting that to my eye you could never alter.\""
"8025" 105 ""
"8026" 105 "Anne smiled, and let it pass.  It was too pleasing a blunder for a"
"8027" 105 "reproach.  It is something for a woman to be assured, in her"
"8028" 105 "eight-and-twentieth year, that she has not lost one charm of earlier"
"8029" 105 "youth; but the value of such homage was inexpressibly increased to"
"8030" 105 "Anne, by comparing it with former words, and feeling it to be the"
"8031" 105 "result, not the cause of a revival of his warm attachment."
"8032" 105 ""
"8033" 105 "He had remained in Shropshire, lamenting the blindness of his own"
"8034" 105 "pride, and the blunders of his own calculations, till at once released"
"8035" 105 "from Louisa by the astonishing and felicitous intelligence of her"
"8036" 105 "engagement with Benwick."
"8037" 105 ""
"8038" 105 "\"Here,\" said he, \"ended the worst of my state; for now I could at least"
"8039" 105 "put myself in the way of happiness; I could exert myself; I could do"
"8040" 105 "something.  But to be waiting so long in inaction, and waiting only for"
"8041" 105 "evil, had been dreadful.  Within the first five minutes I said, 'I will"
"8042" 105 "be at Bath on Wednesday,' and I was.  Was it unpardonable to think it"
"8043" 105 "worth my while to come? and to arrive with some degree of hope?  You"
"8044" 105 "were single.  It was possible that you might retain the feelings of the"
"8045" 105 "past, as I did; and one encouragement happened to be mine.  I could"
"8046" 105 "never doubt that you would be loved and sought by others, but I knew to"
"8047" 105 "a certainty that you had refused one man, at least, of better"
"8048" 105 "pretensions than myself; and I could not help often saying, 'Was this"
"8049" 105 "for me?'\""
"8050" 105 ""
"8051" 105 "Their first meeting in Milsom Street afforded much to be said, but the"
"8052" 105 "concert still more.  That evening seemed to be made up of exquisite"
"8053" 105 "moments.  The moment of her stepping forward in the Octagon Room to"
"8054" 105 "speak to him:  the moment of Mr Elliot's appearing and tearing her"
"8055" 105 "away, and one or two subsequent moments, marked by returning hope or"
"8056" 105 "increasing despondency, were dwelt on with energy."
"8057" 105 ""
"8058" 105 "\"To see you,\" cried he, \"in the midst of those who could not be my"
"8059" 105 "well-wishers; to see your cousin close by you, conversing and smiling,"
"8060" 105 "and feel all the horrible eligibilities and proprieties of the match!"
"8061" 105 "To consider it as the certain wish of every being who could hope to"
"8062" 105 "influence you!  Even if your own feelings were reluctant or"
"8063" 105 "indifferent, to consider what powerful supports would be his!  Was it"
"8064" 105 "not enough to make the fool of me which I appeared?  How could I look"
"8065" 105 "on without agony?  Was not the very sight of the friend who sat behind"
"8066" 105 "you, was not the recollection of what had been, the knowledge of her"
"8067" 105 "influence, the indelible, immoveable impression of what persuasion had"
"8068" 105 "once done--was it not all against me?\""
"8069" 105 ""
"8070" 105 "\"You should have distinguished,\" replied Anne.  \"You should not have"
"8071" 105 "suspected me now; the case is so different, and my age is so different."
"8072" 105 "If I was wrong in yielding to persuasion once, remember that it was to"
"8073" 105 "persuasion exerted on the side of safety, not of risk.  When I yielded,"
"8074" 105 "I thought it was to duty, but no duty could be called in aid here.  In"
"8075" 105 "marrying a man indifferent to me, all risk would have been incurred,"
"8076" 105 "and all duty violated.\""
"8077" 105 ""
"8078" 105 "\"Perhaps I ought to have reasoned thus,\" he replied, \"but I could not."
"8079" 105 "I could not derive benefit from the late knowledge I had acquired of"
"8080" 105 "your character.  I could not bring it into play; it was overwhelmed,"
"8081" 105 "buried, lost in those earlier feelings which I had been smarting under"
"8082" 105 "year after year.  I could think of you only as one who had yielded, who"
"8083" 105 "had given me up, who had been influenced by any one rather than by me."
"8084" 105 "I saw you with the very person who had guided you in that year of"
"8085" 105 "misery.  I had no reason to believe her of less authority now.  The"
"8086" 105 "force of habit was to be added.\""
"8087" 105 ""
"8088" 105 "\"I should have thought,\" said Anne, \"that my manner to yourself might"
"8089" 105 "have spared you much or all of this.\""
"8090" 105 ""
"8091" 105 "\"No, no! your manner might be only the ease which your engagement to"
"8092" 105 "another man would give.  I left you in this belief; and yet, I was"
"8093" 105 "determined to see you again.  My spirits rallied with the morning, and"
"8094" 105 "I felt that I had still a motive for remaining here.\""
"8095" 105 ""
"8096" 105 "At last Anne was at home again, and happier than any one in that house"
"8097" 105 "could have conceived.  All the surprise and suspense, and every other"
"8098" 105 "painful part of the morning dissipated by this conversation, she"
"8099" 105 "re-entered the house so happy as to be obliged to find an alloy in some"
"8100" 105 "momentary apprehensions of its being impossible to last.  An interval"
"8101" 105 "of meditation, serious and grateful, was the best corrective of"
"8102" 105 "everything dangerous in such high-wrought felicity; and she went to her"
"8103" 105 "room, and grew steadfast and fearless in the thankfulness of her"
"8104" 105 "enjoyment."
"8105" 105 ""
"8106" 105 "The evening came, the drawing-rooms were lighted up, the company"
"8107" 105 "assembled.  It was but a card party, it was but a mixture of those who"
"8108" 105 "had never met before, and those who met too often; a commonplace"
"8109" 105 "business, too numerous for intimacy, too small for variety; but Anne"
"8110" 105 "had never found an evening shorter.  Glowing and lovely in sensibility"
"8111" 105 "and happiness, and more generally admired than she thought about or"
"8112" 105 "cared for, she had cheerful or forbearing feelings for every creature"
"8113" 105 "around her.  Mr Elliot was there; she avoided, but she could pity him."
"8114" 105 "The Wallises, she had amusement in understanding them.  Lady Dalrymple"
"8115" 105 "and Miss Carteret--they would soon be innoxious cousins to her.  She"
"8116" 105 "cared not for Mrs Clay, and had nothing to blush for in the public"
"8117" 105 "manners of her father and sister.  With the Musgroves, there was the"
"8118" 105 "happy chat of perfect ease; with Captain Harville, the kind-hearted"
"8119" 105 "intercourse of brother and sister; with Lady Russell, attempts at"
"8120" 105 "conversation, which a delicious consciousness cut short; with Admiral"
"8121" 105 "and Mrs Croft, everything of peculiar cordiality and fervent interest,"
"8122" 105 "which the same consciousness sought to conceal; and with Captain"
"8123" 105 "Wentworth, some moments of communications continually occurring, and"
"8124" 105 "always the hope of more, and always the knowledge of his being there."
"8125" 105 ""
"8126" 105 "It was in one of these short meetings, each apparently occupied in"
"8127" 105 "admiring a fine display of greenhouse plants, that she said--"
"8128" 105 ""
"8129" 105 "\"I have been thinking over the past, and trying impartially to judge of"
"8130" 105 "the right and wrong, I mean with regard to myself; and I must believe"
"8131" 105 "that I was right, much as I suffered from it, that I was perfectly"
"8132" 105 "right in being guided by the friend whom you will love better than you"
"8133" 105 "do now.  To me, she was in the place of a parent.  Do not mistake me,"
